SJ0205DHTHWPR,,,,,,,,,,,
CGSMW,,,,,,,,,,,
6,0,13.5,,,,,,,,,
7,0.25,0.25,0,0,0,0,0,0,0,0,0
1,30,-32.549999,0.000178,5.251043,0,0,,,,,
1,100,-32.419998,0.000181,5.201305,0,0,,,,,
1,130,-31.9,0.000192,5.076963,0,0,,,,,
1,200,-31.280001,0.000204,5.002357,0,0,,,,,
1,230,-30.620001,0.00022,4.927751,0,0,,,,,
1,300,-29.690001,0.000244,5.1267,0,0,,,,,
1,330,-29.030001,0.000261,5.325648,0,0,,,,,
1,400,-28.58,0.000274,5.375386,0,0,,,,,
1,430,-28.09,0.000289,5.425123,0,0,,,,,
1,500,-27.200001,0.000319,5.425123,0,0,,,,,
1,530,-26.629999,0.000339,5.425123,0,0,,,,,
1,600,-26.059999,0.000359,5.251043,0,0,,,,,
1,630,-25.76,0.00037,5.076963,0,0,,,,,
1,700,-25.65,0.000374,5.1267,0,0,,,,,
1,730,-25.34,0.000388,5.176437,0,0,,,,,
1,800,-24.99,0.000402,5.226174,0,0,,,,,
1,830,-24.959999,0.000402,5.275911,0,0,,,,,
1,900,-25.6,0.000377,5.350517,0,0,,,,,
1,930,-25.74,0.000372,5.425123,0,0,,,,,
1,1000,-25.450001,0.000384,5.425123,0,0,,,,,
1,1030,-25.950001,0.000363,5.425123,0,0,,,,,
1,1100,-27.030001,0.000325,5.499728,0,0,,,,,
1,1130,-27.809999,0.0003,5.574334,0,7.157164,,,,,
1,1200,-28.42,0.000281,5.375386,0,12.705318,,,,,
1,1230,-27.450001,0.000308,5.176437,0,34.994535,,,,,
1,1300,-27.790001,0.000295,5.325648,0,68.521097,,,,,
1,1330,-29.040001,0.00026,5.47486,0,43.090779,,,,,
1,1400,-29.450001,0.000251,5.425123,0,23.796839,,,,,
1,1430,-30.07,0.000235,5.375386,0,13.744326,,,,,
1,1500,-30.370001,0.000229,5.350517,0,5.076755,,,,,
1,1530,-29.969999,0.000239,5.325648,0,0,,,,,
1,1600,-28.73,0.000274,5.350517,0,0,,,,,
1,1630,-28.57,0.000277,5.375386,0,0,,,,,
1,1700,-28.84,0.000271,5.499728,0,0,,,,,
1,1730,-28.290001,0.000287,5.624071,0,0,,,,,
1,1800,-28.280001,0.000287,5.47486,0,0,,,,,
1,1830,-27.860001,0.0003,5.325648,0,0,,,,,
1,1900,-28.25,0.000288,5.425123,0,0,,,,,
1,1930,-27.73,0.000304,5.524597,0,0,,,,,
1,2000,-27.76,0.000304,5.375386,0,0,,,,,
1,2030,-27.98,0.000297,5.226174,0,0,,,,,
1,2100,-27.440001,0.000315,5.1267,0,0,,,,,
1,2130,-27.67,0.000307,5.027225,0,0,,,,,
1,2200,-27.530001,0.000313,5.052094,0,0,,,,,
1,2230,-27.290001,0.00032,5.076963,0,0,,,,,
1,2300,-26.540001,0.000348,5.027225,0,0,,,,,
1,2330,-25.809999,0.000376,4.977488,0,0,,,,,
1,2400,-25.719999,0.00038,5.151568,0,0,,,,,
2,30,-25.02,0.000409,5.325648,0,0,,,,,
2,100,-24.719999,0.000422,5.375386,0,0,,,,,
2,130,-24.030001,0.000453,5.425123,0,0,,,,,
2,200,-23.41,0.000484,5.226174,0,0,,,,,
2,230,-23.23,0.000493,5.027225,0,0,,,,,
2,300,-22.6,0.000524,4.977488,0,0,,,,,
2,330,-22.370001,0.000537,4.927751,0,0,,,,,
2,400,-22.08,0.000554,5.027225,0,0,,,,,
2,430,-22.040001,0.000556,5.1267,0,0,,,,,
2,500,-22.09,0.000555,5.052094,0,0,,,,,
2,530,-21.959999,0.000561,4.977488,0,0,,,,,
2,600,-22.209999,0.000548,4.977488,0,0,,,,,
2,630,-21.790001,0.000574,4.977488,0,0,,,,,
2,700,-21.620001,0.000583,4.927751,0,0,,,,,
2,730,-21.379999,0.000597,4.878014,0,0,,,,,
2,800,-21.059999,0.000617,4.977488,0,0,,,,,
2,830,-20.629999,0.000644,5.076963,0,0,,,,,
2,900,-20.370001,0.000662,4.878014,0,0,,,,,
2,930,-20.08,0.000681,4.679065,0,0,,,,,
2,1000,-19.860001,0.000695,4.828277,0,0,,,,,
2,1030,-19.959999,0.000688,4.977488,0,0,,,,,
2,1100,-20.129999,0.000677,4.95262,0,0,,,,,
2,1130,-20.27,0.000668,4.927751,0,6.781956,,,,,
2,1200,-20.24,0.000671,4.95262,0,10.877577,,,,,
2,1230,-19.9,0.000695,4.977488,0,13.114722,,,,,
2,1300,-19.639999,0.000713,4.878014,0,14.630988,,,,,
2,1330,-19.65,0.000711,4.77854,0,15.236243,,,,,
2,1400,-19.84,0.000699,4.77854,0,13.590784,,,,,
2,1430,-20.059999,0.000682,4.77854,0,9.927582,,,,,
2,1500,-20.450001,0.000657,4.77854,0,5.299485,,,,,
2,1530,-20.76,0.000638,4.77854,0,0,,,,,
2,1600,-20.959999,0.000628,4.753671,0,0,,,,,
2,1630,-20.969999,0.000626,4.728803,0,0,,,,,
2,1700,-20.93,0.000629,4.703934,0,0,,,,,
2,1730,-20.99,0.000625,4.679065,0,0,,,,,
2,1800,-21,0.000624,4.77854,0,0,,,,,
2,1830,-20.940001,0.000628,4.878014,0,0,,,,,
2,1900,-20.860001,0.000633,4.828277,0,0,,,,,
2,1930,-20.91,0.000628,4.77854,0,0,,,,,
2,2000,-20.91,0.000628,4.60446,0,0,,,,,
2,2030,-21.01,0.000622,4.43038,0,0,,,,,
2,2100,-21.309999,0.000603,4.504985,0,0,,,,,
2,2130,-21.77,0.000576,4.579591,0,0,,,,,
2,2200,-22.129999,0.000556,4.679065,0,0,,,,,
2,2230,-22.280001,0.000546,4.77854,0,0,,,,,
2,2300,-22.26,0.000549,4.679065,0,0,,,,,
2,2330,-22.41,0.00054,4.579591,0,0,,,,,
2,2400,-22.469999,0.000536,4.679065,0,0,,,,,
3,30,-22.68,0.000525,4.77854,0,0,,,,,
3,100,-23.040001,0.000507,4.878014,0,0,,,,,
3,130,-23.35,0.00049,4.977488,0,0,,,,,
3,200,-23.58,0.000478,4.878014,0,0,,,,,
3,230,-23.93,0.000462,4.77854,0,0,,,,,
3,300,-24.24,0.000446,4.77854,0,0,,,,,
3,330,-24.59,0.000432,4.77854,0,0,,,,,
3,400,-24.889999,0.000419,4.828277,0,0,,,,,
3,430,-25.200001,0.000408,4.878014,0,0,,,,,
3,500,-25.4,0.000398,4.828277,0,0,,,,,
3,530,-25.120001,0.00041,4.77854,0,0,,,,,
3,600,-25.41,0.000396,4.828277,0,0,,,,,
3,630,-25.82,0.000381,4.878014,0,0,,,,,
3,700,-25.76,0.000384,5.027225,0,0,,,,,
3,730,-25.77,0.000382,5.176437,0,0,,,,,
3,800,-26.139999,0.000368,5.30078,0,0,,,,,
3,830,-26.950001,0.000338,5.425123,0,0,,,,,
3,900,-27.299999,0.000326,5.64894,0,0,,,,,
3,930,-27.32,0.000327,5.872757,0,0,,,,,
3,1000,-27.280001,0.000327,5.773283,0,0,,,,,
3,1030,-26.620001,0.000351,5.673808,0,0,,,,,
3,1100,-26.389999,0.000357,5.499728,0,11.323968,,,,,
3,1130,-26.82,0.000342,5.325648,0,15.121818,,,,,
3,1200,-26.4,0.000355,5.275911,0,19.890419,,,,,
3,1230,-26.41,0.000354,5.226174,0,41.00984,,,,,
3,1300,-26.51,0.00035,5.176437,0,62.813148,,,,,
3,1330,-26.49,0.00035,5.1267,0,61.019601,,,,,
3,1400,-27.040001,0.00033,5.1267,0,45.33271,,,,,
3,1430,-27.209999,0.000327,5.1267,0,23.933884,,,,,
3,1500,-27.43,0.00032,5.002357,0,12.187878,,,,,
3,1530,-27.85,0.000307,4.878014,0,0,,,,,
3,1600,-27.68,0.000311,4.878014,0,0,,,,,
3,1630,-27.969999,0.000303,4.878014,0,0,,,,,
3,1700,-27.860001,0.000306,4.902883,0,0,,,,,
3,1730,-28.299999,0.000292,4.927751,0,0,,,,,
3,1800,-28.66,0.000281,5.076963,0,0,,,,,
3,1830,-28.76,0.000278,5.226174,0,0,,,,,
3,1900,-28.84,0.000275,5.176437,0,0,,,,,
3,1930,-29.27,0.000263,5.1267,0,0,,,,,
3,2000,-29.299999,0.000263,5.1267,0,0,,,,,
3,2030,-29.219999,0.000264,5.1267,0,0,,,,,
3,2100,-29.32,0.000262,5.027225,0,0,,,,,
3,2130,-29.379999,0.00026,4.927751,0,0,,,,,
3,2200,-29.309999,0.000263,5.076963,0,0,,,,,
3,2230,-29.030001,0.00027,5.226174,0,0,,,,,
3,2300,-29.379999,0.000259,5.1267,0,0,,,,,
3,2330,-29.559999,0.000255,5.027225,0,0,,,,,
3,2400,-29.67,0.000252,4.902883,0,0,,,,,
4,30,-29.74,0.00025,4.77854,0,0,,,,,
4,100,-30.049999,0.000241,5.002357,0,0,,,,,
4,130,-30.280001,0.000235,5.226174,0,0,,,,,
4,200,-30.389999,0.000233,5.226174,0,0,,,,,
4,230,-30.459999,0.000231,5.226174,0,0,,,,,
4,300,-30.370001,0.000233,5.052094,0,0,,,,,
4,330,-30.48,0.00023,4.878014,0,0,,,,,
4,400,-30.620001,0.000227,5.151568,0,0,,,,,
4,430,-30.450001,0.000231,5.425123,0,0,,,,,
4,500,-30.42,0.000232,5.226174,0,0,,,,,
4,530,-30.4,0.000232,5.027225,0,0,,,,,
4,600,-30.35,0.000234,4.902883,0,0,,,,,
4,630,-30.200001,0.000238,4.77854,0,0,,,,,
4,700,-30.110001,0.00024,4.902883,0,0,,,,,
4,730,-30.129999,0.00024,5.027225,0,0,,,,,
4,800,-30,0.000243,5.027225,0,0,,,,,
4,830,-30.07,0.000241,5.027225,0,0,,,,,
4,900,-29.99,0.000244,4.977488,0,0,,,,,
4,930,-29.83,0.000248,4.927751,0,0,,,,,
4,1000,-29.57,0.000255,4.853145,0,0,,,,,
4,1030,-29.48,0.000257,4.77854,0,0,,,,,
4,1100,-29.139999,0.000267,4.853145,0,0,,,,,
4,1130,-28.9,0.000274,4.927751,0,10.202202,,,,,
4,1200,-28.73,0.000279,4.95262,0,16.508225,,,,,
4,1230,-28.6,0.000283,4.977488,0,18.871237,,,,,
4,1300,-28.26,0.000294,4.77854,0,19.782646,,,,,
4,1330,-27.76,0.00031,4.579591,0,20.740625,,,,,
4,1400,-27.5,0.000319,4.629328,0,16.252764,,,,,
4,1430,-27.35,0.000324,4.679065,0,11.448904,,,,,
4,1500,-27.450001,0.00032,4.878014,0,7.747518,,,,,
4,1530,-27.17,0.000331,5.076963,0,0,,,,,
4,1600,-27.040001,0.000335,4.878014,0,0,,,,,
4,1630,-26.809999,0.000344,4.679065,0,0,,,,,
4,1700,-26.26,0.000365,4.679065,0,0,,,,,
4,1730,-25.98,0.000375,4.679065,0,0,,,,,
4,1800,-25.65,0.000388,4.77854,0,0,,,,,
4,1830,-25.42,0.000399,4.878014,0,0,,,,,
4,1900,-24.82,0.000424,4.927751,0,0,,,,,
4,1930,-24.43,0.000441,4.977488,0,0,,,,,
4,2000,-24.18,0.000453,5.076963,0,0,,,,,
4,2030,-24.24,0.000449,5.176437,0,0,,,,,
4,2100,-24.290001,0.000448,5.027225,0,0,,,,,
4,2130,-23.639999,0.000479,4.878014,0,0,,,,,
4,2200,-23.360001,0.000493,4.977488,0,0,,,,,
4,2230,-23.01,0.000511,5.076963,0,0,,,,,
4,2300,-23.139999,0.000503,5.151568,0,0,,,,,
4,2330,-23.040001,0.000511,5.226174,0,0,,,,,
4,2400,-22.629999,0.000532,5.151568,0,0,,,,,
5,30,-22.389999,0.000545,5.076963,0,0,,,,,
5,100,-22,0.000567,5.076963,0,0,,,,,
5,130,-21.76,0.00058,5.076963,0,0,,,,,
5,200,-21.459999,0.000598,5.1267,0,0,,,,,
5,230,-21.299999,0.000608,5.176437,0,0,,,,,
5,300,-21.139999,0.000618,5.176437,0,0,,,,,
5,330,-20.889999,0.000633,5.176437,0,0,,,,,
5,400,-20.790001,0.000638,5.027225,0,0,,,,,
5,430,-20.879999,0.000632,4.878014,0,0,,,,,
5,500,-20.74,0.000642,4.927751,0,0,,,,,
5,530,-20.59,0.000651,4.977488,0,0,,,,,
5,600,-20.440001,0.000661,4.878014,0,0,,,,,
5,630,-20.41,0.000662,4.77854,0,0,,,,,
5,700,-20.67,0.000646,4.95262,0,0,,,,,
5,730,-21.370001,0.000601,5.1267,0,0,,,,,
5,800,-22.129999,0.000557,5.101831,0,0,,,,,
5,830,-22.32,0.000548,5.076963,0,0,,,,,
5,900,-22.309999,0.000548,4.977488,0,0,,,,,
5,930,-21.93,0.00057,4.878014,0,0,,,,,
5,1000,-21.75,0.00058,4.927751,0,0,,,,,
5,1030,-21.73,0.000581,4.977488,0,0,,,,,
5,1100,-21.629999,0.000587,5.350517,0,0,,,,,
5,1130,-21.49,0.000596,5.723546,0,6.700794,,,,,
5,1200,-21.290001,0.000608,5.624071,0,11.545235,,,,,
5,1230,-21.16,0.000615,5.524597,0,16.827551,,,,,
5,1300,-20.940001,0.000629,5.673808,0,13.529446,,,,,
5,1330,-20.799999,0.000637,5.82302,0,13.722638,,,,,
5,1400,-20.6,0.00065,5.723546,0,12.999764,,,,,
5,1430,-20.48,0.000657,5.624071,0,9.281746,,,,,
5,1500,-20.299999,0.000668,5.673808,0,6.011582,,,,,
