HJ0411XDXHTXHXWXPXXXR,,,,,,,,,,,,,,,,,,
CXGXSXMXXXW,,,,,,,,,,,,,,,,,,
6,0,12.5,,,,,,,,,,,,,,,,
7,0.50,0.25,0.05,0,0,0,0,0,0,0,0,,,,,,,
2005,1,0.5,50,10.77,7,0.007947,8,1.349134,1,0,0,98.801,0,0,0,315.289856,1,380.412
2005,1,1,100,11.07,7,0.008042,8,1.45736,1,0,0,98.801,0,0.006317,0,316.624556,1,380.412
2005,1,1.5,150,11.01,7,0.007935,8,1.4564,1,0.25,0,98.801,0,0,0,316.357277,1,380.412
2005,1,2,200,10.77,7,0.007833,8,1.43376,1,0.25,0,98.801,0,0,0,315.289856,1,380.412
2005,1,2.5,250,10.81,7,0.007875,8,1.432097,1,0.76,0,98.801,0,0,0,315.467572,1,380.412
2005,1,3,300,11.03,7,0.007966,8,1.434228,1,0.51,0,98.901,0,0,0,316.446351,1,380.412
2005,1,3.5,350,11.12,7,0.008006,8,1.422951,1,0.25,0,98.901,0,0,0,316.847417,1,380.412
2005,1,4,400,11.04,7,0.007971,8,1.478689,1,2.03,0,98.901,0,0,0,316.490895,1,380.412
2005,1,4.5,450,10.89,7,0.00793,8,1.518525,1,1.02,0,98.901,0,0,0,315.823228,1,380.412
2005,1,5,500,11.19,7,0.007981,8,1.562773,1,0.76,0,98.901,0,0,0,317.15962,1,380.412
2005,1,5.5,550,10.99,7,0.007835,8,1.499917,1,0.25,0,98.901,0,0,0,316.268222,1,380.412
2005,1,6,600,10.52,7,0.007586,8,1.476356,1,0,0,99,0,0,0,314.180833,1,380.412
2005,1,6.5,650,10.38,7,0.007489,8,1.487094,1,0,0,99,0,0,0,313.56106,1,380.412
2005,1,7,700,10.31,7,0.007451,8,1.537778,1,0.25,0,99,0,0,0,313.251518,1,380.412
2005,1,7.5,750,9.99,7,0.007392,8,1.514211,1,0,0,99.1,0,0.796,0,310.508107,1,380.412
2005,1,8,800,9.82,7,0.007342,8,1.472895,1,0.25,0,99.1,0,6.561,0,309.76305,1,380.412
2005,1,8.5,850,9.58,7,0.00724,8,1.393162,1,0,0,99.1,0,18.49,0,308.713489,1,380.412
2005,1,9,900,9.39,7,0.007123,8,1.33024,1,0,0,99.2,0,59.643,0,307.884479,1,380.412
2005,1,9.5,950,9.42,7,0.00716,8,1.273516,1,0,0,99.2,0,147.714,0,308.015264,1,380.412
2005,1,10,1000,9.42,7,0.00721,8,1.27229,1,0,0,99.2,0,183.102,0,308.015264,1,380.412
2005,1,10.5,1050,9.6,7,0.007273,8,1.494286,1,0,0,99.301,0,174.553,0,308.80085,1,380.412
2005,1,11,1100,9.77,7,0.007294,8,1.610809,1,0,0,99.301,0,244.931,0,309.544171,1,380.412
2005,1,11.5,1150,9.85,7,0.007344,8,1.662574,1,0,0,99.2,0,466.203,0,309.894433,1,380.412
2005,1,12,1200,9.75,7,0.007297,8,1.781765,1,0,0,99.2,0,345.527,0,309.456652,1,380.412
2005,1,12.5,1250,9.71,7,0.007284,8,1.814485,1,0,0,99.2,0,342.147,0,309.28167,1,380.412
2005,1,13,1300,9.66,7,0.00733,8,1.850511,1,0,0,99.1,0,288.072,0,309.063046,1,380.412
2005,1,13.5,1350,9.61,7,0.007349,8,1.891594,1,0,0,99.1,0,350.497,0,308.844538,1,380.412
2005,1,14,1400,9.48,7,0.007297,8,1.87964,1,0,0,99.1,0,294.434,0,308.27696,1,380.412
2005,1,14.5,1450,9.55,7,0.007344,8,1.898777,1,0,0,99.1,0,294.632,0,308.582481,1,380.412
2005,1,15,1500,9.58,7,0.007368,8,1.87442,1,0,0,99.1,0,351.292,0,308.713489,1,380.412
2005,1,15.5,1550,9.53,7,0.007349,8,1.797737,1,0,0,99.1,0,299.801,0,308.495166,1,380.412
2005,1,16,1600,9.6,7,0.00739,8,1.704412,1,0,0,99,0,164.613,0,308.80085,1,380.412
2005,1,16.5,1650,9.55,7,0.007371,8,1.554296,1,0,0,99,0,28.032,0,308.582481,1,380.412
2005,1,17,1700,9.02,7,0.007101,8,1.282246,1,0,0,99,0,5.567,0,306.274885,1,380.412
2005,1,17.5,1750,8.74,7,0.006927,8,1.100584,1,0,0,99.1,0,0,0,305.061015,1,380.412
2005,1,18,1800,8.52,7,0.006809,8,1.070896,1,0,0,99.1,0,0,0,304.109795,1,380.412
2005,1,18.5,1850,8.12,7,0.00663,8,1.16403,1,0,0,99.1,0,0,0,302.386004,1,380.412
2005,1,19,1900,8.05,7,0.006596,8,1.165985,1,0,0,99.1,0,0,0,302.085095,1,380.412
2005,1,19.5,1950,7.94,7,0.006517,8,1.207652,1,0,0,99.1,0,0,0,301.612693,1,380.412
2005,1,20,2000,7.98,7,0.006524,8,1.324621,1,0,0,99.1,0,0,0,301.784412,1,380.412
2005,1,20.5,2050,8.11,7,0.006604,8,1.312803,1,0,0,99.1,0,0,0,302.343003,1,380.412
2005,1,21,2100,8.45,7,0.006762,8,1.35145,1,0,0,99.1,0,0,0,303.807601,1,380.412
2005,1,21.5,2150,8.68,7,0.006852,8,1.333411,1,0,0,99.1,0,0,0,304.801371,1,380.412
