HJ0311XDHTXHXWXPXXXR,,,,,,,,,,,,,,,,,
CXGXSXMXXXW,,,,,,,,,,,,,,,,,
6,0,12,,,,,,,,,,,,,,,
7,0.25,0.30,0.05,0,0,0,0,0,0,0,0,,,,,,
2006,1,1,0.12,0,0.003988,0,2.21,0,0,0,96.31,0,0.098925,1,290.4,0,390.871
2006,1,2,0.45,0,0.004076,0,2.31,0,0,0,96.3,0,0.096809,1,293.8,0,390.871
2006,1,3,0.75,0,0.004157,0,2.38,0,0,0,96.26,0,0.075532,1,295,0,390.871
2006,1,4,1.27,0,0.004291,0,2.61,0,0,0,96.21,0,0.060638,1,295.3,0,390.871
2006,1,5,1.4,0,0.004324,0,2.24,0,0,0,96.17,0,0.064894,1,298.1,0,390.871
2006,1,6,1.26,0,0.004286,0,2.05,0,0,0,96.18,0,0.8,7,289.5,0,390.871
2006,1,7,0.69,0,0.004143,0,2.13,0,0,0,96.12,0,2.1,0,279.9,0,390.871
2006,1,8,1.79,0,0.00442,0,2.76,0,0,0,96.05,0,55.4,0,286.9,0,390.871
2006,1,9,4.06,0,0.004898,0,3.36,0,0,0,96.08,0,148,0,283.5,0,390.871
2006,1,10,5.61,0,0.005143,0,4.08,0,0,0,96.05,0,235.6,0,282.9,0,390.871
2006,1,11,7.11,0,0.005378,0,4.38,0,0,0,95.94,0,253.6,0,274.3,0,390.871
2006,1,12,8.38,0,0.005604,0,5.37,0,0,0,95.79,0,381.6,0,273.2,0,390.871
2006,1,13,8.66,0,0.005742,0,5.59,0,0,0,95.71,0,257.9,0,296.6,0,390.871
2006,1,14,9.35,0,0.005898,0,6.08,0,0,0,95.68,0,266.6,0,301.6,0,390.871
2006,1,15,8.45,0,0.005844,0,5.87,0,0,0,95.73,0,129.5,0,298.1,0,390.871
2006,1,16,6.45,0,0.005499,0,6.36,0,0,0,95.77,0,28.4,0,295.6,0,390.871
2006,1,17,5.28,0,0.005248,0,5.78,0,0,0,95.92,0,0.2,0,328.2,0,390.871
2006,1,18,4.32,0,0.005034,0,6.18,0,0,0,96.03,0,0.042529,1,318.1,0,390.871
2006,1,19,2.77,0,0.00468,0,6.4,0,0,0,96.07,0,0.075281,1,320.3,0,390.871
2006,1,20,1.88,0,0.004463,0,5.88,0,0,0,96.12,0,0.114444,1,319.1,0,390.871
2006,1,21,1.58,0,0.004393,0,6.48,0,0,0,96.13,0,0.093407,1,311.7,0,390.871
2006,1,22,1.39,0,0.004344,0,6.39,0,0,0,96.18,0,0.075,1,311.4,0,390.871
2006,1,23,0.99,0,0.004238,0,6.45,0,0.8,0,96.22,0,0,0,311.2,0,390.871
2006,2,0,0.83,0,0.004191,0,5.95,0,4.6,0,96.33,0,0.045161,1,311.9,0,390.871
2006,2,1,0.67,0,0.004147,0,7.13,0,4,0,96.34,0,0.2,0,311.3,0,390.871
2006,2,2,0.65,0,0.004137,0,6.42,0,0.6,0,96.44,0,0.068817,1,309.5,0,390.871
2006,2,3,0.58,0,0.004111,0,7.94,0,0,0,96.47,0,0.4,0,305.1,0,390.871
2006,2,4,0.56,0,0.0041,0,7.52,0,0,0,96.56,0,0.045161,1,307,0,390.871
2006,2,5,0.48,0,0.004073,0,6.51,0,0,0,96.65,0,0.2,0,305.8,0,390.871
2006,2,6,0.48,0,0.004064,0,5.47,0,0,0,96.86,0,0.1,0,305.8,0,390.871
2006,2,7,0.36,0,0.004027,0,6.01,0,0,0,96.94,0,0,0,305.3,0,390.871
2006,2,8,0.23,0,0.00399,0,5.79,0,0,0,97.01,0,6.6,0,305.2,0,390.871
2006,2,9,0.28,0,0.004001,0,5.58,0,0,0,97.07,0,33.2,0,305.3,0,390.871
2006,2,10,0.5,0,0.004058,0,6,0,0,0,97.11,0,67.1,0,305.9,0,390.871
2006,2,11,0.93,0,0.004175,0,6.1,0,0,0,97.12,0,114.8,0,307.8,0,390.871
2006,2,12,1.28,0,0.004269,0,5.69,0,0,0,97.13,0,115.1,0,309.1,0,390.871
2006,2,13,1.26,0,0.004261,0,5.06,0,0,0,97.13,0,94.5,0,308.8,0,390.871
2006,2,14,1.21,0,0.004243,0,5.1,0,0,0,97.21,0,79,0,308.3,0,390.871
